name,x,y,z,vx,vy,vz,ax,ay,az,mass
body803,-323112179650.07404,890799439437.4989,0.0,-11125.396627865975,-4035.4214369188285,0.0,0.0,0.0,0.0,2.6474006649833514e+23
body804,-5197790587459.293,-354072111260.22797,0.0,343.02144069197624,-5035.566369176942,0.0,0.0,0.0,0.0,4.764151955901327e+23
body805,-816022498043.976,731260757622.6929,0.0,-7344.794927951112,-8196.143225587737,0.0,0.0,0.0,0.0,2.6717832936348906e+23
body806,-1663654734561.0747,-4482015374214.501,0.0,4939.532576711955,-1833.4780387061264,0.0,0.0,0.0,0.0,6.807340855719553e+23
body807,-7038478892998.468,-2529641808446.533,0.0,1424.7447903287439,-3964.211890060697,0.0,0.0,0.0,0.0,5.40677823572988e+23
body808,-439614330551.9427,1023288898408.0028,0.0,-10029.923295411827,-4308.9473772847905,0.0,0.0,0.0,0.0,5.0590087367198605e+23
body809,-298537873129.5768,365338720453.9564,0.0,-12987.379408711053,-10612.684637932061,0.0,0.0,0.0,0.0,1.086250956069531e+23
body810,432601466059.252,-995973307270.7782,0.0,10140.2458573488,4404.420471981311,0.0,0.0,0.0,0.0,9.674461804734459e+23
body811,-3815763047488.592,120638804765.58344,0.0,-186.3181535743997,-5893.177795212389,0.0,0.0,0.0,0.0,7.162270035039879e+23
body812,1687451763567.1008,-2662998383340.0063,0.0,5480.595878219392,3472.86774109885,0.0,0.0,0.0,0.0,5.39829560745717e+23
body813,674117961260.5907,132377090901.12163,0.0,-2678.246101861961,13638.717920534176,0.0,0.0,0.0,0.0,7.849509566908818e+23
body814,-348023855826.26855,2210555928669.635,0.0,-7607.463242019173,-1197.6981248049644,0.0,0.0,0.0,0.0,5.838477563843375e+23
body815,-1273230163834.991,349852659394.90686,0.0,-2656.330726200703,-9667.270820722188,0.0,0.0,0.0,0.0,7.682664267368083e+23
body816,-5468376521006.056,-1766387835340.7358,0.0,1477.191126719416,-4573.082486628834,0.0,0.0,0.0,0.0,2.0188989576282082e+23
body817,144647185470.0162,-909087432267.9478,0.0,11858.213905346782,1886.7902087598764,0.0,0.0,0.0,0.0,8.409545271978099e+23
body818,1229830415203.2327,-2505973764709.6553,0.0,6189.980481827913,3037.791685320511,0.0,0.0,0.0,0.0,1.3744947004320998e+23
body819,-5171623489152.219,-1550300068695.4902,0.0,1423.6798612000596,-4749.232977465208,0.0,0.0,0.0,0.0,9.907981550890149e+23
body820,401728393403.3605,-729972754951.4934,0.0,11056.999911397936,6085.036434766878,0.0,0.0,0.0,0.0,7.76210945269305e+23
body821,2279372950298.536,-9843821140.759487,0.0,32.953398748964005,7630.480547617397,0.0,0.0,0.0,0.0,5.047591085473724e+23
body822,1081269886869.9695,-2426031376076.4346,0.0,6456.539297702431,2877.6468370697066,0.0,0.0,0.0,0.0,4.9516291304499964e+23
body823,1192266511070.773,-7339041087421.773,0.0,4170.240849895039,677.4779496671091,0.0,0.0,0.0,0.0,3.132514498300131e+23
body824,-5174053854796.668,-3189651002452.9805,0.0,2452.1365927585744,-3977.7037614752326,0.0,0.0,0.0,0.0,4.155677570025906e+23
body825,-3585872605033.4272,-3954309639349.7056,0.0,3693.68026447579,-3349.5269921033646,0.0,0.0,0.0,0.0,2.493834559212333e+23
body826,297703016743.965,1065037736039.4287,0.0,-10550.63987421815,2949.151201735099,0.0,0.0,0.0,0.0,2.862484486765894e+23
body827,-304459397975.5739,414568712598.7295,0.0,-12946.896300385526,-9508.204872862474,0.0,0.0,0.0,0.0,3.5297651691117816e+23
body828,-1814537402310.5789,3636966252699.3706,0.0,-5113.238238471297,-2551.0717961005384,0.0,0.0,0.0,0.0,7.336483855796697e+23
body829,-241148289865.994,2204218589340.176,0.0,-7690.647607150456,-841.3804907531854,0.0,0.0,0.0,0.0,8.722151604516319e+23
body830,-3168412179648.8545,-6656987341588.815,0.0,3831.0503801724,-1823.3993941303725,0.0,0.0,0.0,0.0,1.857026474329085e+23
body831,1602086320402.0369,-7023925841778.02,0.0,4184.621278466397,954.4697164110762,0.0,0.0,0.0,0.0,9.268918406468428e+23
body832,4981056960118.535,-5505468017650.78,0.0,3135.2448137270208,2836.6040727186573,0.0,0.0,0.0,0.0,2.141993517524292e+23
body833,13157903623.015976,6488273350887.089,0.0,-4522.720512074525,9.171857810765294,0.0,0.0,0.0,0.0,7.402553639552521e+23
body834,447286311830.10443,-6193743872847.578,0.0,4610.996339056007,332.986895922493,0.0,0.0,0.0,0.0,7.086110983299514e+23
body835,-3270158945854.7295,-1729501404359.2043,0.0,2800.2721981846794,-5294.783315376832,0.0,0.0,0.0,0.0,3.418454368787373e+23
body836,-3000345570721.1523,933525934567.1517,0.0,-1930.7997803085314,-6205.576464765438,0.0,0.0,0.0,0.0,6.70264987015268e+23
body837,5496330390149.405,3639890276549.9897,0.0,-2477.412273464785,3740.9579226327583,0.0,0.0,0.0,0.0,5.640521248789291e+23
body838,1966562889376.8198,-831477253866.115,0.0,3070.319397915552,7261.745475777916,0.0,0.0,0.0,0.0,4.321640566678798e+23
body839,-3319415518322.139,6289407050307.218,0.0,-3820.519413747296,-2016.3890377272219,0.0,0.0,0.0,0.0,1.0222577662778625e+23
body840,-629148165415.3467,-5773246652709.059,0.0,4752.369191708041,-517.896521351035,0.0,0.0,0.0,0.0,7.578387437383476e+23
body841,-1782265761971.6946,-2976979237672.2944,0.0,5306.424535036222,-3176.8642010000813,0.0,0.0,0.0,0.0,4.224004564068884e+23
body842,-531105986671.9998,-116701329113.50264,0.0,3352.8253639490604,-15258.657605580263,0.0,0.0,0.0,0.0,2.9604694151368526e+23
body843,773086225126.598,3163294744387.8784,0.0,-6201.547617220275,1515.6131264231626,0.0,0.0,0.0,0.0,3.416831544829803e+23
body844,-3252598257697.1924,5288707289693.6455,0.0,-3938.2059391798125,-2422.0288767335037,0.0,0.0,0.0,0.0,6.201402762348564e+23
body845,-4249100616338.817,392558145368.72546,0.0,-513.0454412804344,-5553.270837640833,0.0,0.0,0.0,0.0,4.0936565849735726e+23
body846,4893789173542.925,1536184904060.1787,0.0,-1523.4578553505362,4853.244905062103,0.0,0.0,0.0,0.0,1.8961726772458526e+23
body847,-5691077967202.248,1477172551748.5256,0.0,-1193.6266799048358,-4598.665532357948,0.0,0.0,0.0,0.0,2.118134613073586e+23
body848,-5993551505140.207,2317173935987.162,0.0,-1638.797197880464,-4238.877047351022,0.0,0.0,0.0,0.0,1.0060833836089379e+23
body849,2115864456276.8005,6849875032466.62,0.0,-4110.936153713779,1269.8310039875364,0.0,0.0,0.0,0.0,7.197326937203593e+23
body850,-618155096831.6865,-850786015339.4774,0.0,9088.320335772703,-6603.2955830324645,0.0,0.0,0.0,0.0,2.430797166152374e+23
body851,-1049691817446.1146,6902459586572.197,0.0,-4310.390550333013,-655.5028151825157,0.0,0.0,0.0,0.0,6.891291679769147e+23
body852,-1336680623527.446,1390776442024.6804,0.0,-5980.403555284304,-5747.789013154223,0.0,0.0,0.0,0.0,9.134202419520921e+23
body853,-1034315726834.3055,788423552274.1636,0.0,-6124.018780556494,-8033.967171436814,0.0,0.0,0.0,0.0,3.7495832035980756e+23
body854,522605897202.2265,5228248813940.1455,0.0,-5000.91192981756,499.88173075145164,0.0,0.0,0.0,0.0,6.899367055451814e+23
body855,5285701599888.414,36077838466.83651,0.0,-34.20086043064045,5010.708800139708,0.0,0.0,0.0,0.0,5.291260374348227e+23
body856,157604970411.8167,1045657832096.3439,0.0,-11077.814666660155,1669.6844791630645,0.0,0.0,0.0,0.0,7.119844526094211e+23
body857,-48126040556.31095,-135265363391.21031,0.0,28645.010038741973,-10191.603233071355,0.0,0.0,0.0,0.0,8.353981242219686e+23
body858,-6528998753765.869,3466705768447.688,0.0,-1987.0766161109225,-3742.3483897321944,0.0,0.0,0.0,0.0,2.1895763598330475e+23
body859,-444700740199.784,401745025331.96826,0.0,-9975.902084830703,-11042.553763096394,0.0,0.0,0.0,0.0,7.576870435875739e+23
body860,-323001862981.62714,768145922330.2635,0.0,-11633.549844056532,-4891.854742026835,0.0,0.0,0.0,0.0,8.928900954822435e+23
body861,160131553543.9331,-1078446215102.3451,0.0,10913.477173779795,1620.4721477350297,0.0,0.0,0.0,0.0,7.778420208919612e+23
body862,1059731020589.4197,-47038736250.12852,0.0,496.005755391546,11174.464436804952,0.0,0.0,0.0,0.0,2.2856776015140447e+23
body863,3997645745091.529,213069552694.96164,0.0,-306.44787365344547,5749.6250529839845,0.0,0.0,0.0,0.0,6.850181918420262e+23
body864,-574583992291.0931,-3283936241372.2944,0.0,6215.074342474751,-1087.4395742204774,0.0,0.0,0.0,0.0,6.652720345068123e+23
body865,-1016435148985.3359,629834355065.2686,0.0,-5549.1735609578445,-8955.330889489464,0.0,0.0,0.0,0.0,7.17909552888166e+23
body866,5510659079016.164,3338385010261.4116,0.0,-2351.6378495840086,3881.8394003492745,0.0,0.0,0.0,0.0,1.9041860122987487e+23
body867,-4775842998362.478,-3012937519833.7095,0.0,2586.7291938759427,-4100.255125739903,0.0,0.0,0.0,0.0,4.4562871840880864e+23
body868,-2841938990199.2954,6623931993031.353,0.0,-3943.419438471898,-1691.8889669599987,0.0,0.0,0.0,0.0,2.258471699283103e+23
body869,1834853868605.1118,1073471340292.1635,0.0,-3989.9939370443803,6819.98255221632,0.0,0.0,0.0,0.0,5.980569686062571e+23
body870,-3524314601615.306,-2826894786164.41,0.0,3391.2444759604014,-4227.894325169052,0.0,0.0,0.0,0.0,8.01072687261934e+23
body871,2993525406730.316,-4237127730394.9805,0.0,4130.932845635357,2918.4988543532654,0.0,0.0,0.0,0.0,6.925648330766294e+23
body872,-2294232713798.5693,-256921251266.11234,0.0,843.8205307646325,-7535.074100390068,0.0,0.0,0.0,0.0,5.585703095032413e+23
body873,-1584249983343.9297,5384506427278.662,0.0,-4664.983713330055,-1372.5492707560968,0.0,0.0,0.0,0.0,1.4911221791372766e+23
body874,6453150346053.908,-1889265387480.2817,0.0,1248.2883866386808,4263.769763418985,0.0,0.0,0.0,0.0,5.453989479489401e+23
body875,-909686240995.698,2386085684.6591053,0.0,-31.681958053948463,-12078.62798673858,0.0,0.0,0.0,0.0,6.345367913239508e+23
body876,3947784971265.62,-556869702023.7476,0.0,805.8822584631906,5713.095643395065,0.0,0.0,0.0,0.0,9.8819427955887e+23
body877,4721601563016.531,5155222879391.836,0.0,-3213.1602779530417,2942.891693636236,0.0,0.0,0.0,0.0,8.747326035430727e+23
body878,-2841226242614.5474,3205951145745.7344,0.0,-4165.654750021242,-3691.7492049552834,0.0,0.0,0.0,0.0,7.146478441021836e+23
body879,5490181198888.378,-1615528110240.2244,0.0,1359.41358012837,4619.80626138689,0.0,0.0,0.0,0.0,7.933303443021524e+23
body880,180795089096.15414,81676657290.12422,0.0,-10648.522198522713,23571.000375122734,0.0,0.0,0.0,0.0,3.3596674944586036e+23
body881,343359979970.727,137117282025.822,0.0,-7026.484329056684,17595.254827434408,0.0,0.0,0.0,0.0,8.103609990937823e+23
body882,-2644262263215.689,-2765656014649.964,0.0,4256.82991769116,-4069.983632329244,0.0,0.0,0.0,0.0,5.509440689563676e+23
body883,-939603997563.6776,-3007812294066.789,0.0,6194.572301729179,-1935.1090855580912,0.0,0.0,0.0,0.0,1.7418503073218127e+23
body884,-3018899131466.4062,-2697021796174.626,0.0,3814.714486853461,-4269.983382221277,0.0,0.0,0.0,0.0,3.4972096216110403e+23
body885,-2363747129935.7554,-168178736913.26953,0.0,531.1173835865544,-7464.838981155713,0.0,0.0,0.0,0.0,2.82877744562045e+23
body886,-5900965017901.096,-1373247759902.5637,0.0,1060.8430534369702,-4558.53483297079,0.0,0.0,0.0,0.0,4.516583526715147e+23
body887,2416851123566.1523,-4114563029067.3267,0.0,4547.321779579622,2671.0490699871625,0.0,0.0,0.0,0.0,7.129501162382894e+23
body888,-178867459423.63153,-535302362176.3845,0.0,14544.192071909874,-4859.837858168545,0.0,0.0,0.0,0.0,7.569625396883874e+23
body889,5927844853988.476,2257241167222.4365,0.0,-1627.7766282605899,4274.779075179956,0.0,0.0,0.0,0.0,1.7759151855234038e+23
body890,-3151953650344.5093,950798812060.4875,0.0,-1833.6543814895479,-6078.671479070484,0.0,0.0,0.0,0.0,6.479491639846991e+23
body891,-123384285168.59413,-2361934261626.007,0.0,7480.73231694216,-390.78344577977066,0.0,0.0,0.0,0.0,7.665923622107603e+23
body892,-250803386646.74298,-925933536102.0886,0.0,11353.094293575949,-3075.1607828520437,0.0,0.0,0.0,0.0,7.313496501014795e+23
body893,1232296094706.4846,-374733038244.1456,0.0,2953.296648333923,9711.809621335142,0.0,0.0,0.0,0.0,5.707048264555674e+23
body894,-1072725331912.9117,-5774175997459.716,0.0,4673.780670025935,-868.2940947327266,0.0,0.0,0.0,0.0,2.5026665877314273e+23
body895,197179121100.55133,-995404904308.1875,0.0,11218.352196300264,2222.236214317526,0.0,0.0,0.0,0.0,3.418880377683211e+23
body896,891229411696.4191,-6578785520154.543,0.0,4430.668920089841,600.2236192342864,0.0,0.0,0.0,0.0,1.2642062605552314e+23
body897,-833120228316.5981,5993973060057.112,0.0,-4638.479700126184,-644.7161553932995,0.0,0.0,0.0,0.0,1.5748479021083324e+23
body898,-4741153293299.409,-2478046407924.154,0.0,2307.1797172712363,-4414.240459660078,0.0,0.0,0.0,0.0,1.693630281577468e+23
body899,-2198393660534.8079,2653193439931.8906,0.0,-4778.939186142389,-3959.7525957875496,0.0,0.0,0.0,0.0,5.496490051852449e+23
body900,-2879310605040.5566,3156830656990.386,0.0,-4117.774480023041,-3755.776922414693,0.0,0.0,0.0,0.0,3.296044729351703e+23
body901,-748201273267.3795,-374808984831.4235,0.0,5640.513479840264,-11259.707046234296,0.0,0.0,0.0,0.0,7.505005359932799e+23
body902,-1763466048142.6375,-97881682014.72638,0.0,480.41269940028275,-8655.260790895407,0.0,0.0,0.0,0.0,1.3963411653652858e+23
body903,221279743909.821,6461170047773.587,0.0,-4528.22772878328,155.08105571927936,0.0,0.0,0.0,0.0,5.2458813061996434e+23
body904,1709695564359.0383,2355828575047.9824,0.0,-5464.896384903488,3966.0394681989706,0.0,0.0,0.0,0.0,9.38044069441467e+23
body905,-6073480908224.514,-2094981955800.687,0.0,1482.0805179607987,-4296.642128760553,0.0,0.0,0.0,0.0,9.225529025690161e+23
body906,-4861243936540.558,2697632571554.592,0.0,-2370.7493790824265,-4272.187089393064,0.0,0.0,0.0,0.0,3.896218130248551e+23
body907,-586000673706.6852,-3102404737483.301,0.0,6370.857619590573,-1203.3655093622483,0.0,0.0,0.0,0.0,3.44132162208835e+23
body908,-454340582111.57135,467030221633.95984,0.0,-10229.860078029304,-9951.905395995027,0.0,0.0,0.0,0.0,5.518368483036244e+23
body909,2900801483059.7095,6099171147751.804,0.0,-4003.215962677865,1903.9529339695137,0.0,0.0,0.0,0.0,8.239042175128811e+23
body910,7038860987855.391,-2089204075181.439,0.0,1209.7412365021075,4075.810733939486,0.0,0.0,0.0,0.0,1.6203379399547057e+23
body911,-709409443843.8999,3446665617339.727,0.0,-6015.220769111674,-1238.0819302417344,0.0,0.0,0.0,0.0,8.603618538351952e+23
body912,-2360797892677.1865,-818094983626.0713,0.0,2386.3978725671814,-6886.490177063571,0.0,0.0,0.0,0.0,1.0717225620170996e+23
body913,-1437047791085.7988,-609115409419.4979,0.0,3598.6546993873308,-8490.080379945737,0.0,0.0,0.0,0.0,3.735183765412746e+23
body914,-4566292391802.896,1053069356828.3516,0.0,-1195.9104499772754,-5185.676283902092,0.0,0.0,0.0,0.0,6.325218414863345e+23
body915,527939434124.1664,-3690665558974.3574,0.0,5906.300295416411,844.8798152808193,0.0,0.0,0.0,0.0,2.7588018148554112e+23
body916,443769044706.8513,-6728143720655.003,0.0,4426.944786266824,291.988569260282,0.0,0.0,0.0,0.0,3.206141869389246e+23
body917,-103047744829.73502,65363296351.183205,0.0,-17664.54160541275,-27848.82766788214,0.0,0.0,0.0,0.0,3.096979676737687e+23
body918,1408684456529.3125,-2232919668899.22,0.0,5996.517715520527,3783.029643570076,0.0,0.0,0.0,0.0,8.894787528264175e+23
body919,7116772795027.264,65378446946.926346,0.0,-39.66871390369578,4318.139036748935,0.0,0.0,0.0,0.0,6.91573465158398e+23
body920,-907669380568.5997,-6296776002184.956,0.0,4520.7223022452035,-651.6543085505538,0.0,0.0,0.0,0.0,1.9355411741640366e+23
body921,296971896935.7989,3987137949924.369,0.0,-5745.568947210563,427.9441871984659,0.0,0.0,0.0,0.0,5.428259891649078e+23
body922,518240416050.55786,-9902431289.782532,0.0,305.69735186274926,15998.568248422973,0.0,0.0,0.0,0.0,7.404872272300925e+23
body923,672143093493.9286,-362535682957.6262,0.0,6258.187304604917,11602.71270476079,0.0,0.0,0.0,0.0,9.075587247383132e+23
body924,-1192622030751.919,-3738079573952.0503,0.0,5540.730531698995,-1767.7519078540565,0.0,0.0,0.0,0.0,4.352427766666726e+23
body925,6278438016044.427,3707863916089.321,0.0,-2169.489697290502,3673.545442641666,0.0,0.0,0.0,0.0,1.86019304803647e+23
body926,452590523831.141,-962386193021.3121,0.0,10109.06023094257,4754.084065773305,0.0,0.0,0.0,0.0,1.6734743589688973e+23
body927,-3927463743105.594,1700066979690.3542,0.0,-2212.1927107341703,-5110.567270563306,0.0,0.0,0.0,0.0,9.677964472594668e+23
body928,-126147704722.59259,1823784557445.3538,0.0,-8500.10491686335,-587.936069962948,0.0,0.0,0.0,0.0,3.835080238687825e+23
body929,-1829592957262.2039,-5719503427865.344,0.0,4477.6848062682775,-1432.3517224372038,0.0,0.0,0.0,0.0,7.618175819041312e+23
body930,-334174207003.23785,2406994261793.279,0.0,-7319.974760040259,-1016.2661372103652,0.0,0.0,0.0,0.0,1.6721869222223174e+23
body931,294686413792.2793,-1548130333416.5107,0.0,9015.063952627856,1716.01628684916,0.0,0.0,0.0,0.0,6.26237232223716e+23
body932,628042829290.2972,1052506934922.9799,0.0,-8935.995330495592,5332.2097970784625,0.0,0.0,0.0,0.0,5.194496011929955e+23
body933,-3006847104931.9434,-690473853773.0167,0.0,1467.9376294685187,-6392.514339636486,0.0,0.0,0.0,0.0,9.681712500252058e+23
body934,-577585825538.0424,1505386648149.21,0.0,-8470.50831383351,-3249.959432805766,0.0,0.0,0.0,0.0,3.385071342232373e+23
body935,528006816306.545,805084826273.7885,0.0,-9817.798038727815,6438.904468690629,0.0,0.0,0.0,0.0,7.174493586554636e+23
body936,-2029349153289.6094,-5852505594809.096,0.0,4373.337266124827,-1516.4493453764583,0.0,0.0,0.0,0.0,1.3629682729779703e+23
body937,-2941786586141.287,5531364294266.227,0.0,-4063.659885032843,-2161.206441026119,0.0,0.0,0.0,0.0,1.8209161341221375e+23
body938,-1179477056322.5364,1506007204149.8843,0.0,-6557.691435874083,-5135.8629425829,0.0,0.0,0.0,0.0,5.621137078408565e+23
body939,-324894008212.90283,5079097724019.311,0.0,-5096.151406155716,-325.9848789630134,0.0,0.0,0.0,0.0,9.916089583671165e+23
body940,-251577592057.39645,172380039302.3822,0.0,-11791.49414905783,-17208.92811478697,0.0,0.0,0.0,0.0,5.069810524609564e+23
body941,5198797918.972622,5614468110319.4,0.0,-4861.956518100948,4.501998930580913,0.0,0.0,0.0,0.0,5.1583892398861495e+23
body942,3848311022441.9243,4639511922703.805,0.0,-3611.5858965699513,2995.68274547427,0.0,0.0,0.0,0.0,1.1076123085247168e+23
body943,6186574924972.806,-680358882953.2151,0.0,504.79217669714694,4590.128388008067,0.0,0.0,0.0,0.0,2.1764371378958017e+23
body944,-4289494751800.5474,4440923331163.203,0.0,-3334.7316524038715,-3221.022489010832,0.0,0.0,0.0,0.0,6.67267793743442e+23
body945,-4214496221026.673,-2397726283714.184,0.0,2587.086628926568,-4547.335905326947,0.0,0.0,0.0,0.0,3.3293858711187324e+23
body946,6036282203751.644,832027296557.9276,0.0,-637.2627568008653,4623.283219077608,0.0,0.0,0.0,0.0,1.5802483244221877e+23
body947,-6335567077210.295,2351737027247.618,0.0,-1542.1641638946776,-4154.582077512152,0.0,0.0,0.0,0.0,2.1591239409730406e+23
body948,3240834181879.805,-5951962115963.834,0.0,3886.525968094266,2116.2073885484947,0.0,0.0,0.0,0.0,3.98394902127049e+23
body949,-379292008216.5294,94862283144.92323,0.0,-4470.294273184966,-17873.77275755478,0.0,0.0,0.0,0.0,2.5119028785615077e+23
body950,1882627064134.0857,-3893231498613.0864,0.0,4987.32794930743,2411.692851664055,0.0,0.0,0.0,0.0,4.554988193997274e+23
body951,-119426139121.56628,-267690242735.25867,0.0,19432.333912270587,-8669.455373308921,0.0,0.0,0.0,0.0,2.5552649064771025e+23
body952,640467527623.3988,1536688871381.5535,0.0,-8241.425902402367,3434.8954886733777,0.0,0.0,0.0,0.0,3.518690988526514e+23
body953,6460541203364.044,1429168336899.406,0.0,-967.3506630728066,4372.899017929532,0.0,0.0,0.0,0.0,6.572588939613062e+23
body954,-529858418377.4082,1819296818756.7524,0.0,-8035.164623678547,-2340.189668343318,0.0,0.0,0.0,0.0,4.707929856665485e+23
body955,3851661062718.0186,1552456187312.3423,0.0,-2113.390785311572,5243.346037471084,0.0,0.0,0.0,0.0,3.517983886950742e+23
body956,340689163311.552,1036505259896.6382,0.0,-10477.655781212103,3443.9032001859446,0.0,0.0,0.0,0.0,8.961872646024684e+23
body957,-2702922105534.9067,-2905798820901.132,0.0,4234.304261009931,-3938.6741113395883,0.0,0.0,0.0,0.0,8.219512744940148e+23
body958,5947588872300.729,-396570934064.8745,0.0,313.928117634451,4708.149838433535,0.0,0.0,0.0,0.0,8.037241901608825e+23
body959,-2627835059193.205,-754830632624.8699,0.0,1923.5093397581595,-6696.423093118024,0.0,0.0,0.0,0.0,5.362115368964574e+23
body960,-6832583280604.554,-102751131185.12746,0.0,66.2675959775205,-4406.558478719705,0.0,0.0,0.0,0.0,4.495431471123703e+23
body961,-589815058907.3296,1276715249099.8396,0.0,-8818.793085939067,-4074.093238208003,0.0,0.0,0.0,0.0,2.9711816926578508e+23
body962,1196405930504.4873,-6600564474032.388,0.0,4376.6897194140665,793.3105656168333,0.0,0.0,0.0,0.0,1.5273210725030667e+23
body963,-7290818491236.444,-1363863404864.599,0.0,777.801621394468,-4157.902047631713,0.0,0.0,0.0,0.0,7.901579516052456e+23
body964,7377376280658.838,-1216984659907.5466,0.0,685.7292596726833,4156.899377554453,0.0,0.0,0.0,0.0,1.901209035744618e+23
body965,-511956717688.24744,4912407142808.246,0.0,-5155.844815500756,-537.3270805776062,0.0,0.0,0.0,0.0,8.346566454478612e+23
body966,6447914858158.779,2363062595829.7993,0.0,-1512.7348475024748,4127.688160643332,0.0,0.0,0.0,0.0,9.967528436558113e+23
body967,968559830353.9768,-1396598269928.4026,0.0,7261.430452542947,5035.900443727999,0.0,0.0,0.0,0.0,8.176516186414679e+23
body968,1436744247929.0964,-2288590595593.0674,0.0,5935.505443344555,3726.224917946597,0.0,0.0,0.0,0.0,8.606988121296528e+23
body969,-1152367231509.4316,-757166010084.4281,0.0,5387.375484904479,-8199.304894773213,0.0,0.0,0.0,0.0,8.255892028234495e+23
body970,4493842009236.806,-2696672368011.068,0.0,2589.342390146289,4314.983068454563,0.0,0.0,0.0,0.0,1.2538591275444316e+23
body971,4979490804231.501,-1702807960690.1416,0.0,1624.9188357763064,4751.721032060077,0.0,0.0,0.0,0.0,6.072458381048743e+23
body972,1606294454997.9277,3929069165000.485,0.0,-5175.825427120795,2115.9972844663293,0.0,0.0,0.0,0.0,9.892055893641787e+23
body973,-6595545065691.684,322388969578.4752,0.0,-218.87315582024576,-4477.782737945673,0.0,0.0,0.0,0.0,3.781477649360976e+23
body974,3126352934258.6357,1991143134875.676,0.0,-3214.4606384971753,5047.120055410788,0.0,0.0,0.0,0.0,3.0936102227491515e+23
body975,-1671771437679.2737,-280402480068.6067,0.0,1463.6772089218655,-8726.505383472346,0.0,0.0,0.0,0.0,1.0061514674544771e+23
body976,2063342639208.7651,6554926972815.916,0.0,-4191.875084919702,1319.5073929612465,0.0,0.0,0.0,0.0,2.174405910572643e+23
body977,4697910869534.553,-2629762835689.6855,0.0,2425.162322545806,4332.404535059758,0.0,0.0,0.0,0.0,8.598556777938856e+23
body978,2447655645436.9766,339145777100.53925,0.0,-1005.8482052293399,7259.326827036968,0.0,0.0,0.0,0.0,6.279482575820885e+23
body979,1047234418872.0159,-6786705913281.208,0.0,4344.816491372543,670.4344392680839,0.0,0.0,0.0,0.0,8.618327988212211e+23
body980,6251237887005.045,-1581672849634.5054,0.0,1112.8114527279995,4398.1592754746325,0.0,0.0,0.0,0.0,4.362317020750358e+23
body981,-5586667438607.947,4300076375902.578,0.0,-2646.4557813621814,-3438.2804045773573,0.0,0.0,0.0,0.0,1.909289531626177e+23
body982,1511390258775.57,1746187988361.742,0.0,-5731.906269319338,4961.176779019969,0.0,0.0,0.0,0.0,2.4175349741516122e+23
body983,1845208910300.0679,-6856101804768.501,0.0,4174.931928055057,1123.6154031705703,0.0,0.0,0.0,0.0,9.645958903318644e+23
body984,2238195959692.0464,4338833253265.059,0.0,-4633.693659063795,2390.3002998243296,0.0,0.0,0.0,0.0,9.718686066998509e+23
body985,4698608861980.186,-2252781924196.8115,0.0,2181.895887610746,4550.762434362612,0.0,0.0,0.0,0.0,8.082926133360191e+23
body986,-1465003466597.63,-916220113140.3706,0.0,4647.094026919647,-7430.538536976423,0.0,0.0,0.0,0.0,2.578164669911987e+23
body987,-884495130245.2258,-2173832727625.961,0.0,6965.517835729098,-2834.149346931138,0.0,0.0,0.0,0.0,2.1461352825118194e+23
body988,5191096853467.706,-1730499876277.0566,0.0,1557.490339928457,4672.108512543183,0.0,0.0,0.0,0.0,9.538283438649126e+23
body989,2972768040038.552,-106828223594.95921,0.0,239.8776454012358,6675.207859602963,0.0,0.0,0.0,0.0,9.686655462587958e+23
body990,-251713416854.03168,-188716582784.11435,0.0,12320.723788364674,-16433.592836045565,0.0,0.0,0.0,0.0,9.289343947762714e+23
body991,1316536654224.1304,7118851162208.216,0.0,-4210.239557996483,778.6276991704085,0.0,0.0,0.0,0.0,6.089952215082884e+23
body992,4447207583088.398,5420213607610.919,0.0,-3363.5446930184953,2759.7402146373774,0.0,0.0,0.0,0.0,7.708089952917842e+23
body993,1825959481951.904,-202985448832.09818,0.0,939.0598618085593,8447.330922760408,0.0,0.0,0.0,0.0,2.510986750764257e+23
body994,5626807865802.344,3508018099435.3833,0.0,-2366.9069845686713,3796.482931640821,0.0,0.0,0.0,0.0,7.38069231830702e+23
body995,3638981442908.5664,-3141609302850.757,0.0,3433.532539808893,3977.121274962318,0.0,0.0,0.0,0.0,5.019669406880144e+23
body996,5881466834.911271,2038742681299.0466,0.0,-8068.294486217211,23.275819391168888,0.0,0.0,0.0,0.0,1.610153020578104e+23
body997,1537507461167.25,1240277934573.6711,0.0,-5146.36974449767,6379.684471940885,0.0,0.0,0.0,0.0,1.0115304174522094e+23
body998,-320274737711.3396,-2915200884766.9727,0.0,6686.8794239493545,-734.6452742943393,0.0,0.0,0.0,0.0,9.721916425951166e+23
body999,-6618826752888.129,287882647003.9951,0.0,-194.4885410992832,-4471.564967027184,0.0,0.0,0.0,0.0,4.4084131729683304e+23
